"","year","chinook","pod","heading","whales","sot.n","tot.time","rolling","cartwheel","breach","pecslap","dorsal.slap","tailslap","other.perc","spyhop","tide","tot.breach","tot.perc","pwm","bwm","swm","npods"
"685",2008,-0.51,"JKL","S",43,0.4,23,0,2,4,0,0,0,0,0,"ebb",6,0,0,0.00606673407482305,0,3
"686",2008,-0.51,NA,"S",8,0.13,9,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,NA
"687",2008,-0.51,"JKL","N",22,2.76,101,5,2,4,1,0,17,0,9,"flood",6,18,0.0081008100810081,0.0027002700270027,0.00405040504050405,3
"688",2008,-0.51,"K","S",12,0.75,45,0,0,1,0,0,0,0,0,"flood",1,0,0,0.00185185185185185,0,1
"689",2008,-0.51,"JKL","N",40,1.29,71,3,0,0,4,0,28,2,3,"flood",0,34,0.0119718309859155,0,0.00105633802816901,3
"690",2008,-0.51,"KL","S",12,2.82,62,0,0,3,0,0,2,1,0,"flood",3,3,0.00403225806451613,0.00403225806451613,0,2
"691",2008,-0.51,NA,"NS",4,NA,6,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,NA
"692",2008,-0.51,"J","NS",7,NA,83,0,0,8,0,0,4,0,0,"flood",8,4,0.00688468158347676,0.0137693631669535,0,1
"693",2008,-0.51,"J","N",5,1.2,44,0,0,1,0,0,0,1,0,"ebb",1,1,0.00454545454545455,0.00454545454545455,0,1
"694",2008,-0.51,"J","S",5,0.4,12,0,0,0,0,0,0,1,0,"ebb",0,1,0.0166666666666667,0,0,1
"695",2008,-0.51,"J","N",10,0.6,24,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"696",2008,-0.51,"J","N",5,12,96,0,0,0,0,0,0,2,1,"ebb",0,2,0.00416666666666667,0,0.00208333333333333,1
"697",2008,-0.51,"JL","N",16,6.81,142,0,0,0,0,1,0,0,0,"slack",0,1,0.000440140845070423,0,0,2
"698",2008,-0.51,"JL","N",20,1.65,64,1,0,2,4,1,9,0,4,"ebb",2,14,0.0109375,0.0015625,0.003125,2
"699",2008,-0.51,"JK","N",6,10,83,0,0,1,1,0,7,1,0,"ebb",1,9,0.0180722891566265,0.00200803212851406,0,2
"700",2008,-0.51,"JL","S",12,4.08,60,0,1,2,0,0,2,0,0,"flood",3,2,0.00277777777777778,0.00416666666666667,0,2
"701",2008,-0.51,"J","S",4,1.25,17,0,2,6,0,0,0,0,0,"flood",8,0,0,0.117647058823529,0,1
"702",2008,-0.51,"J","N",24,2.5,77,2,0,4,1,0,3,0,0,"flood",4,4,0.00216450216450216,0.00216450216450216,0,1
"703",2008,-0.51,"K","S",3,NA,6,0,0,1,0,0,0,0,0,"flood",1,0,0,0.0555555555555556,0,1
"704",2008,-0.51,"J","N",2,5.5,33,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"705",2008,-0.51,"J","S",2,1,12,1,0,0,1,0,1,0,0,"flood",0,2,0.0833333333333333,0,0,1
"706",2008,-0.51,"J","N",19,1.84,45,0,2,2,0,0,17,1,0,"flood",4,18,0.0210526315789474,0.00467836257309942,0,1
"707",2008,-0.51,"J","N",11,2.45,44,0,0,1,0,0,0,0,0,"flood",1,0,0,0.00206611570247934,0,1
"708",2008,-0.51,"JL","S",21,1.33,38,1,0,6,0,0,1,0,2,"slack",6,1,0.0012531328320802,0.0075187969924812,0.0025062656641604,2
"709",2008,-0.51,"JL","N",23,2.7,79,0,0,2,1,0,2,0,2,"ebb",2,3,0.00165107319757843,0.00110071546505228,0.00110071546505228,2
"710",2008,-0.51,"JL","N",15,3.67,77,0,0,1,0,0,3,1,0,"flood",1,4,0.00346320346320346,0.000865800865800866,0,2
"711",2008,-0.51,"JL","NS",5,NA,23,2,0,1,1,0,6,0,0,"flood",1,7,0.0608695652173913,0.00869565217391304,0,2
"712",2008,-0.51,"JL","NS",1,NA,55,0,1,1,0,0,4,0,0,"flood",2,4,0.0727272727272727,0.0363636363636364,0,2
"713",2008,-0.51,"JKL","N",46,1.09,65,2,3,2,4,0,23,0,4,"flood",5,27,0.00903010033444816,0.00167224080267559,0.00133779264214047,3
"714",2008,-0.51,NA,"N",3,0.33,6,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,NA
"715",2009,-0.46,"JK","N",NA,2.63,72,0,0,0,0,0,1,0,2,"flood",0,1,NA,NA,NA,2
"716",2009,-0.46,"JK","N",24,2.04,58,0,0,2,0,0,0,0,0,"flood",2,0,0,0.0014367816091954,0,2
"717",2009,-0.46,"K","S",6,0.33,13,0,0,0,0,0,0,0,0,"slack",0,0,0,0,0,1
"718",2009,-0.46,"J","N",2,4,25,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"719",2009,-0.46,"JK","N",23,2.35,59,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,2
"720",2009,-0.46,"J","N",3,7,26,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"721",2009,-0.46,"J","N",15,4.13,69,0,0,9,0,0,20,0,0,"flood",9,20,0.0193236714975845,0.00869565217391304,0,1
"722",2009,-0.46,"J","N",4,0.25,10,0,0,0,0,0,0,0,1,"flood",0,0,0,0,0.025,1
"723",2009,-0.46,"J","S",19,2.89,65,0,0,1,0,0,0,0,0,"flood",1,0,0,0.000809716599190283,0,1
"724",2009,-0.46,"K","N",2,NA,14,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,1
"725",2009,-0.46,"KL","NS",NA,NA,8,0,0,0,0,0,0,0,0,"flood",0,0,NA,NA,NA,2
"726",2009,-0.46,"JK","N",18,0.94,25,0,0,3,0,0,1,0,2,"flood",3,1,0.00222222222222222,0.00666666666666667,0.00444444444444444,2
"727",2009,-0.46,"JKL","N",NA,NA,38,1,0,3,1,0,7,0,4,"flood",3,8,NA,NA,NA,3
"728",2009,-0.46,"JK","N",29,1.97,65,1,1,11,0,0,6,0,0,"flood",12,6,0.00318302387267905,0.00636604774535809,0,2
"729",2009,-0.46,"J","S",14,0.93,20,0,0,1,0,0,1,0,0,"slack",1,1,0.00357142857142857,0.00357142857142857,0,1
"730",2009,-0.46,"J","NS",NA,NA,54,2,1,10,10,0,4,0,8,"flood",11,14,NA,NA,NA,1
"731",2009,-0.46,"KL","S",21,1.67,41,0,0,2,0,0,0,2,0,"ebb",2,2,0.00232288037166086,0.00232288037166086,0,2
"732",2009,-0.46,"L","S",4,3,23,0,0,0,0,1,0,2,0,"flood",0,3,0.0326086956521739,0,0,1
"733",2009,-0.46,"KL","S",19,1.37,32,0,0,6,0,3,10,3,0,"ebb",6,16,0.0263157894736842,0.00986842105263158,0,2
"734",2009,-0.46,"J","NS",11,NA,75,0,0,0,0,1,32,0,4,"flood",0,33,0.04,0,0.00484848484848485,1
"735",2009,-0.46,"J","NS",NA,NA,15,0,0,0,0,0,2,0,0,"ebb",0,2,NA,NA,NA,1
"736",2009,-0.46,"J","N",26,0.04,14,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"737",2009,-0.46,"J","S",6,1.33,21,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"738",2009,-0.46,"J","S",18,6.11,128,0,0,19,0,0,8,3,1,"flood",19,11,0.00477430555555556,0.00824652777777778,0.000434027777777778,1
"739",2009,-0.46,"J","N",25,1.6,57,0,1,9,0,0,20,0,3,"flood",10,20,0.0140350877192982,0.00701754385964912,0.00210526315789474,1
"740",2009,-0.46,"KL","NS",NA,NA,40,0,0,0,0,0,0,0,0,"flood",0,0,NA,NA,NA,2
"741",2009,-0.46,"JKL","N",32,0.44,33,1,0,0,0,0,4,0,1,"flood",0,4,0.00378787878787879,0,0.000946969696969697,3
"742",2009,-0.46,"JL","N",21,1.48,42,0,0,0,0,0,3,0,0,"flood",0,3,0.00340136054421769,0,0,2
"743",2009,-0.46,"JKL","N",54,1.15,71,0,0,3,0,0,6,1,0,"flood",3,7,0.00182576943140323,0.000782472613458529,0,3
"744",2009,-0.46,"K","S",17,0.71,19,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"745",2009,-0.46,"JK","N",27,2.37,82,0,0,0,0,0,1,2,0,"flood",0,3,0.0013550135501355,0,0,2
"746",2009,-0.46,"JK","N",22,2.59,63,0,0,0,0,0,1,0,0,"flood",0,1,0.000721500721500722,0,0,2
"747",2009,-0.46,"JL","NS",13,NA,81,0,1,1,0,0,6,1,1,"flood",2,7,0.00664767331433998,0.00189933523266857,0.000949667616334283,2
"748",2009,-0.46,"K","N",13,3,48,0,0,0,0,0,2,2,0,"flood",0,4,0.00641025641025641,0,0,1
"749",2009,-0.46,"K","S",18,1.22,33,0,0,0,0,0,1,0,0,"flood",0,1,0.00168350168350168,0,0,1
"750",2009,-0.46,"K","N",NA,NA,88,0,1,3,0,0,6,1,0,"flood",4,7,NA,NA,NA,1
"751",2009,-0.46,"K","N",10,0.7,14,0,0,0,1,0,0,0,0,"flood",0,1,0.00714285714285714,0,0,1
"752",2009,-0.46,"K","N",14,2.07,41,0,0,0,0,0,11,0,0,"flood",0,11,0.0191637630662021,0,0,1
"753",2009,-0.46,"JK","NS",14,2.14,64,2,4,3,2,0,34,5,8,"flood",7,41,0.0457589285714286,0.0078125,0.00892857142857143,2
"754",2009,-0.46,"J","NS",3,0.33,12,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,1
"755",2009,-0.46,"J","S",3,0.33,95,0,2,5,0,0,3,0,0,"ebb",7,3,0.0105263157894737,0.0245614035087719,0,1
"756",2009,-0.46,"J","N",11,0.09,9,0,0,4,0,0,0,0,0,"flood",4,0,0,0.0404040404040404,0,1
"757",2009,-0.46,"J","S",17,0.94,23,0,0,0,0,1,0,0,0,"ebb",0,1,0.00255754475703325,0,0,1
"758",2009,-0.46,"J","N",5,1,42,0,0,0,0,0,1,1,0,"flood",0,2,0.00952380952380952,0,0,1
"759",2009,-0.46,"L","S",8,0.13,16,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"760",2009,-0.46,"KL","N",28,0.93,42,0,1,0,0,0,3,0,2,"flood",1,3,0.00255102040816327,0.000850340136054422,0.00170068027210884,2
"761",2009,-0.46,"JKL","S",29,0.41,24,0,1,5,0,0,5,0,1,"ebb",6,5,0.00718390804597701,0.00862068965517241,0.0014367816091954,3
"762",2009,-0.46,"K","NS",7,2.14,41,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"763",2009,-0.46,"JKL","N",35,0.57,30,0,1,2,0,0,13,1,0,"slack",3,14,0.0133333333333333,0.00285714285714286,0,3
"764",2009,-0.46,NA,"S",12,1.75,9,0,0,0,0,0,1,0,0,"flood",0,1,0.00925925925925926,0,0,NA
"765",2009,-0.46,"JKL","S",15,1.73,37,0,0,1,0,0,1,0,1,"slack",1,1,0.0018018018018018,0.0018018018018018,0.0018018018018018,3
"766",2009,-0.46,"JKL","NS",NA,NA,90,0,0,0,1,0,11,0,5,"flood",0,12,NA,NA,NA,3
"767",2009,-0.46,"J","N",20,1.65,58,0,0,1,2,0,11,0,1,"flood",1,13,0.0112068965517241,0.000862068965517241,0.000862068965517241,1
"768",2009,-0.46,"J","S",5,0.2,22,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"769",2009,-0.46,"JKL","S",32,1.41,71,0,0,1,0,0,0,0,0,"ebb",1,0,0,0.000440140845070423,0,3
"770",2009,-0.46,"JKL","N",46,0.43,34,0,3,4,1,1,11,0,0,"ebb",7,13,0.00831202046035806,0.00447570332480818,0,3
"771",2009,-0.46,"JKL","S",10,0.4,13,0,0,2,0,0,2,0,0,"ebb",2,2,0.0153846153846154,0.0153846153846154,0,3
"772",2009,-0.46,NA,"NS",10,NA,147,0,0,2,0,0,5,2,2,"flood",2,7,0.00476190476190476,0.00136054421768707,0.00136054421768707,NA
"773",2009,-0.46,"KL","SN",NA,NA,105,0,0,0,0,0,4,0,1,"flood",0,4,NA,NA,NA,2
"774",2009,-0.46,NA,"SN",NA,NA,55,0,0,0,0,0,1,0,0,"flood",0,1,NA,NA,NA,NA
"775",2010,-0.17,"L","S",13,2,36,0,0,7,0,0,1,0,0,"flood",7,1,0.00213675213675214,0.014957264957265,0,1
"776",2010,-0.17,"L","N",17,2.88,102,0,0,3,0,0,8,0,0,"flood",3,8,0.00461361014994233,0.00173010380622837,0,1
"777",2010,-0.17,"L","S",11,1.55,71,0,0,0,0,0,7,0,0,"flood",0,7,0.0089628681177977,0,0,1
"778",2010,-0.17,"J","S",8,2,23,0,0,5,0,0,1,0,0,"ebb",5,1,0.00543478260869565,0.0271739130434783,0,1
"779",2010,-0.17,"J","S",6,0.17,15,0,0,1,0,0,0,0,0,"ebb",1,0,0,0.0111111111111111,0,1
"780",2010,-0.17,"J","S",6,1.5,17,0,0,0,0,0,4,0,0,"ebb",0,4,0.0392156862745098,0,0,1
"781",2010,-0.17,"J","S",1,NA,31,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,1
"782",2010,-0.17,"J","S",9,2,24,1,5,2,1,0,23,0,1,"ebb",7,24,0.111111111111111,0.0324074074074074,0.00462962962962963,1
"783",2010,-0.17,"J","S",15,NA,36,0,10,0,1,0,14,0,2,"flood",10,15,0.0277777777777778,0.0185185185185185,0.0037037037037037,1
"784",2010,-0.17,"J","N",1,NA,15,0,0,0,0,0,1,0,0,"flood",0,1,0.0666666666666667,0,0,1
"785",2010,-0.17,"JL","N",24,1.75,71,0,0,2,2,0,15,0,1,"flood",2,17,0.00997652582159624,0.00117370892018779,0.000586854460093897,2
"786",2010,-0.17,"L","S",3,0.33,13,0,0,0,0,0,1,0,0,"flood",0,1,0.0256410256410256,0,0,1
"787",2010,-0.17,"L","S",5,6.8,49,0,0,1,0,0,1,0,0,"flood",1,1,0.00408163265306122,0.00408163265306122,0,1
"788",2010,-0.17,"JK","N",24,1.25,43,0,0,9,1,2,18,0,2,"flood",9,21,0.0203488372093023,0.00872093023255814,0.00193798449612403,2
"789",2010,-0.17,"K","N",11,1.55,31,0,0,1,2,0,2,0,0,"flood",1,4,0.0117302052785924,0.00293255131964809,0,1
"790",2010,-0.17,"K","S",11,0.45,19,0,0,1,0,0,0,0,0,"flood",1,0,0,0.00478468899521531,0,1
"791",2010,-0.17,"J","N",14,4.79,86,0,0,2,0,0,0,0,0,"ebb",2,0,0,0.00166112956810631,0,1
"792",2010,-0.17,NA,"N",3,0.33,19,0,0,0,0,0,1,0,0,"flood",0,1,0.0175438596491228,0,0,NA
"793",2010,-0.17,NA,"N",4,NA,41,0,0,2,0,0,0,0,0,"flood",2,0,0,0.0121951219512195,0,NA
"794",2010,-0.17,"J","S",5,0.2,31,0,0,2,0,0,0,0,0,"flood",2,0,0,0.0129032258064516,0,1
"795",2010,-0.17,"J","S",18,1.28,29,0,0,0,0,2,1,0,0,"ebb",0,3,0.00574712643678161,0,0,1
"796",2010,-0.17,"J","N",15,NA,78,2,5,1,0,0,16,0,3,"flood",6,16,0.0136752136752137,0.00512820512820513,0.00256410256410256,1
"797",2010,-0.17,"J","N",4,0.75,16,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"798",2010,-0.17,"JKL","N",23,NA,111,2,2,4,3,1,1,0,1,"ebb",6,5,0.00195848021934978,0.00235017626321974,0.000391696043869957,3
"799",2010,-0.17,"J","NS",8,NA,23,0,0,2,0,0,0,0,0,"slack",2,0,0,0.0108695652173913,0,1
"800",2010,-0.17,"JK","S",5,0.2,7,0,0,0,0,0,0,0,NA,"flood",0,0,0,0,NA,2
"801",2010,-0.17,"J","N",NA,NA,16,0,0,0,0,0,0,0,0,"flood",0,0,NA,NA,NA,1
"802",2010,-0.17,"JK","N",16,0.13,31,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,2
"803",2010,-0.17,"J","S",9,2.33,46,1,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,1
"804",2010,-0.17,"J","S",6,0.83,13,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,1
"805",2010,-0.17,"J","N",4,NA,8,0,0,1,0,0,1,0,0,"ebb",1,1,0.03125,0.03125,0,1
"806",2010,-0.17,"J","N",4,0.25,20,0,2,0,0,1,1,0,0,"ebb",2,2,0.025,0.025,0,1
"807",2010,-0.17,"J","N",1,1,10,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,1
"808",2010,-0.17,"J","N",8,1.25,23,0,0,4,0,0,3,0,0,"flood",4,3,0.016304347826087,0.0217391304347826,0,1
"809",2010,-0.17,"J","N",3,0.33,8,0,0,0,0,0,0,0,0,"slack",0,0,0,0,0,1
"810",2010,-0.17,"J","S",10,0.4,24,1,2,1,3,0,5,0,0,"ebb",3,8,0.0333333333333333,0.0125,0,1
"811",2010,-0.17,"J","S",9,2,31,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,1
"812",2010,-0.17,"J","N",4,NA,18,0,0,0,1,0,0,0,0,"ebb",0,1,0.0138888888888889,0,0,1
"813",2010,-0.17,"JKL","N",NA,NA,49,0,0,0,0,0,5,0,0,"ebb",0,5,NA,NA,NA,3
"814",2010,-0.17,"L","S",6,3,26,0,0,0,0,0,4,0,0,"ebb",0,4,0.0256410256410256,0,0,1
"815",2010,-0.17,"L","S",2,0.5,9,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,1
"816",2010,-0.17,NA,"N",7,NA,18,0,0,0,0,0,0,0,1,"flood",0,0,0,0,0.00793650793650794,NA
"817",2010,-0.17,"K","S",8,7.5,74,0,0,2,0,0,0,0,0,"flood",2,0,0,0.00337837837837838,0,1
"818",2010,-0.17,"J","S",2,0.5,19,0,0,4,0,0,0,0,0,"flood",4,0,0,0.105263157894737,0,1
"819",2010,-0.17,"J","S",3,0.67,25,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"820",2010,-0.17,"J","N",14,5.57,110,5,0,0,3,0,6,3,2,"slack",0,12,0.00779220779220779,0,0.0012987012987013,1
"821",2010,-0.17,"J","N",4,NA,13,0,0,4,0,0,1,0,0,"flood",4,1,0.0192307692307692,0.0769230769230769,0,1
"822",2010,-0.17,"J","N",6,NA,53,0,0,0,0,0,4,1,0,"flood",0,5,0.0157232704402516,0,0,1
"823",2010,-0.17,NA,"N",16,1.63,46,0,1,8,3,0,2,0,2,"flood",9,5,0.00679347826086957,0.0122282608695652,0.00271739130434783,NA
"824",2010,-0.17,"J","SN",2,NA,52,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"825",2010,-0.17,"JL","NS",13,2.46,78,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,2
"826",2010,-0.17,"L","N",13,1.31,29,0,0,0,1,0,7,0,5,"flood",0,8,0.0212201591511936,0,0.013262599469496,1
"827",2010,-0.17,"JL","N",19,NA,100,0,0,1,2,0,5,1,0,"flood",1,8,0.00421052631578947,0.000526315789473684,0,2
"828",2010,-0.17,NA,"N",43,1.65,81,0,0,0,0,0,3,0,0,"flood",0,3,0.000861326442721792,0,0,NA
"829",2010,-0.17,"J","S",12,1.08,20,0,0,0,0,0,0,0,0,"slack",0,0,0,0,0,1
"830",2010,-0.17,"JL","N",21,0.43,26,0,0,0,0,0,2,0,0,"flood",0,2,0.00366300366300366,0,0,2
"831",2010,-0.17,"L","S",9,2.11,27,0,1,0,0,0,1,0,0,"flood",1,1,0.00411522633744856,0.00411522633744856,0,1
"832",2010,-0.17,"J","S",28,2.36,72,0,1,7,0,0,4,0,0,"slack",8,4,0.00198412698412698,0.00396825396825397,0,1
"833",2010,-0.17,"J","N",12,1.75,36,0,0,0,0,0,0,0,1,"flood",0,0,0,0,0.00231481481481481,1
"834",2010,-0.17,"JK","N",15,0.67,23,0,0,0,0,0,1,0,0,"slack",0,1,0.00289855072463768,0,0,2
"835",2010,-0.17,NA,NA,1,1,NA,0,0,0,0,0,0,0,0,"ebb",0,0,NA,NA,NA,NA
"836",2010,-0.17,"L","S",11,2.18,37,0,0,2,0,0,7,0,0,"flood",2,7,0.0171990171990172,0.00491400491400491,0,1
"837",2010,-0.17,"L","N",NA,NA,19,0,0,0,0,0,0,0,0,"flood",0,0,NA,NA,NA,1
"838",2010,-0.17,"J","N",6,NA,32,0,0,4,2,0,4,0,0,"flood",4,6,0.03125,0.0208333333333333,0,1
"839",2010,-0.17,"JK","N",28,1.21,69,0,1,0,0,0,3,0,0,"flood",1,3,0.0015527950310559,0.0005175983436853,0,2
"840",2010,-0.17,"L","N",6,0.5,18,0,0,0,0,0,0,0,0,"slack",0,0,0,0,0,1
"841",2010,-0.17,"JK","S",21,0.81,29,0,0,1,0,0,3,0,0,"flood",1,3,0.00492610837438424,0.00164203612479475,0,2
"842",2010,-0.17,"JKL","N",26,1,34,0,0,3,2,0,17,0,1,"flood",3,19,0.0214932126696833,0.00339366515837104,0.00113122171945701,3
"843",2010,-0.17,"JL","N",9,4.78,64,0,0,0,2,0,4,0,0,"slack",0,6,0.0104166666666667,0,0,2
"844",2010,-0.17,"JL","N",26,2.38,79,0,0,3,0,0,3,0,3,"flood",3,3,0.00146056475170399,0.00146056475170399,0.00146056475170399,2
"845",2010,-0.17,"J","S",12,0.75,18,0,0,2,0,0,0,0,0,"flood",2,0,0,0.00925925925925926,0,1
"846",2010,-0.17,"JL","N",20,0.35,13,0,2,13,0,0,4,0,0,"flood",15,4,0.0153846153846154,0.0576923076923077,0,2
"847",2010,-0.17,"JL","S",30,0.83,32,0,0,0,0,0,5,0,0,"slack",0,5,0.00520833333333333,0,0,2
"848",2010,-0.17,"J","N",18,2.44,57,0,0,2,0,0,14,0,4,"flood",2,14,0.01364522417154,0.00194931773879142,0.00389863547758285,1
"849",2010,-0.17,"J","N",3,0.33,11,0,0,0,0,0,0,0,0,"slack",0,0,0,0,0,1
"850",2010,-0.17,"J","N",4,0.25,7,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,1
"851",2010,-0.17,"JL","S",20,0.6,21,0,0,14,0,0,2,2,1,"ebb",14,4,0.00952380952380952,0.0333333333333333,0.00238095238095238,2
"852",2010,-0.17,"JL","S",NA,NA,21,0,1,5,0,0,0,6,0,"flood",6,6,NA,NA,NA,2
"853",2010,-0.17,"L","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1
"854",2010,-0.17,"JL","N",18,0.28,17,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,2
"855",2010,-0.17,"L","S",12,1,56,0,0,3,0,0,1,2,0,"flood",3,3,0.00446428571428571,0.00446428571428571,0,1
"856",2010,-0.17,"J","S",12,3.17,47,0,0,1,0,0,1,0,0,"flood",1,1,0.00177304964539007,0.00177304964539007,0,1
"857",2010,-0.17,"JL","N",25,0.04,33,0,0,0,0,0,NA,0,2,"flood",0,NA,NA,0,0.00242424242424242,2
"858",2010,-0.17,"L","N",10,NA,22,0,0,0,0,0,1,0,0,"flood",0,1,0.00454545454545455,0,0,1
"859",2010,-0.17,"L","N",8,0.13,26,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
